#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          83    0.407821    0.654697   0.0135016
          84    0.400891    0.651675   0.0136748
          85    0.394012    0.648644   0.0138458
          86    0.387188    0.645604   0.0140146
          87    0.380424    0.642556   0.0141811
          88    0.373724    0.639501   0.0143452
          89    0.367092     0.63644   0.0145069
          90    0.360533    0.633374    0.014666
          91    0.354051    0.630305   0.0148226
          92    0.347651    0.627232   0.0149765
          93    0.341335    0.624158   0.0151277
          94     0.33511    0.621083   0.0152761
          95    0.328978    0.618009   0.0154216
          96    0.322943    0.614935   0.0155643
          97     0.31701    0.611864   0.0157039
          98    0.311181    0.608795   0.0158406
          99    0.305462    0.605731   0.0159742
         100    0.299854    0.602673   0.0161046
         101    0.294363     0.59962   0.0162319
         102     0.28899    0.596575   0.0163559
         103    0.283739    0.593537   0.0164767
         104    0.278612    0.590509   0.0165942
         105    0.273613    0.587491   0.0167084
         106    0.268744    0.584484   0.0168192
         107    0.264008    0.581489   0.0169266
         108    0.259407    0.578507   0.0170305
         109    0.254943    0.575538    0.017131
         110    0.250619    0.572585   0.0172281
         111    0.246435    0.569646   0.0173216
         112    0.242394    0.566724   0.0174116
         113    0.238497     0.56382   0.0174982
         114    0.234745    0.560933   0.0175812
         115     0.23114    0.558065   0.0176606
         116    0.227682    0.555217   0.0177365
         117    0.224373    0.552389   0.0178089
         118    0.221212    0.549583   0.0178778
         119      0.2182    0.546798   0.0179431
         120    0.215338    0.544036    0.018005
         121    0.212625    0.541297   0.0180633
         122    0.210062    0.538582   0.0181181
         123    0.207648    0.535891   0.0181695
         124    0.205383    0.533226   0.0182174
         125    0.203265    0.530586   0.0182619
         126    0.201295    0.527973    0.018303
         127    0.199472    0.525386   0.0183408
         128    0.197794    0.522827   0.0183752
         129    0.196261    0.520296   0.0184063
         130     0.19487    0.517792   0.0184341
         131     0.19362    0.515318   0.0184588
         132     0.19251    0.512872   0.0184802
         133    0.191538    0.510456   0.0184985
         134    0.190701     0.50807   0.0185137
         135    0.189998    0.505714   0.0185259
         136    0.189427    0.503388   0.0185351
         137    0.188985    0.501093   0.0185413
         138    0.188671    0.498829   0.0185447
         139    0.188481    0.496597   0.0185452
         140    0.188413    0.494395   0.0185429
         141    0.188464    0.492226   0.0185379
         142    0.188632    0.490088   0.0185302
         143    0.188914    0.487981   0.0185199
         144    0.189306    0.485907   0.0185071
         145    0.189807    0.483865   0.0184918
         146    0.190413    0.481855   0.0184741
         147     0.19112    0.479877   0.0184539
         148    0.191927    0.477932   0.0184315
         149    0.192829    0.476018   0.0184069
         150    0.193825    0.474137   0.0183801
         151    0.194909    0.472288   0.0183511
         152     0.19608    0.470471   0.0183201
         153    0.197334    0.468686   0.0182872
         154    0.198668    0.466932   0.0182523
         155    0.200078    0.465211   0.0182156
         156    0.201562    0.463521    0.018177
         157    0.203114    0.461862   0.0181368
         158    0.204734    0.460235   0.0180948
         159    0.206416    0.458638   0.0180513
         160    0.208158    0.457073   0.0180062
         161    0.209957    0.455538   0.0179597
         162    0.211809    0.454033   0.0179117
         163    0.213711    0.452559   0.0178624
         164     0.21566    0.451114   0.0178118
         165    0.217653    0.449699     0.01776
         166    0.219687    0.448314    0.017707
         167     0.22176    0.446957   0.0176528
         168    0.223867    0.445629   0.0175976
         169    0.226006     0.44433   0.0175414
         170    0.228173    0.443058   0.0174843
         171    0.230367    0.441814   0.0174262
         172    0.232584    0.440598   0.0173673
         173     0.23482    0.439409   0.0173076
         174    0.237075    0.438246   0.0172471
         175    0.239344    0.437109    0.017186
         176    0.241626    0.435998   0.0171242
         177    0.243918    0.434913   0.0170618
         178    0.246216    0.433853   0.0169988
         179     0.24852    0.432818   0.0169354
         180    0.250826    0.431807   0.0168715
         181    0.253132     0.43082   0.0168071
         182    0.255436    0.429856   0.0167423
         183    0.257736    0.428915   0.0166773
         184     0.26003    0.427998   0.0166119
         185    0.262316    0.427102   0.0165462
         186    0.264591    0.426228   0.0164803
         187    0.266854    0.425376   0.0164142
         188    0.269103    0.424545   0.0163479
         189    0.271338    0.423734   0.0162815
         190    0.273555    0.422944    0.016215
         191    0.275753    0.422173   0.0161484
         192    0.277931    0.421422   0.0160817
         193    0.280088    0.420689   0.0160151
         194    0.282222    0.419976   0.0159484
         195    0.284332     0.41928   0.0158818
         196    0.286417    0.418602   0.0158152
         197    0.288475    0.417942   0.0157487
         198    0.290506    0.417298   0.0156823
         199    0.292508    0.416671   0.0156161
         200    0.294481     0.41606   0.0155499
         201    0.296424    0.415465    0.015484
         202    0.298336    0.414885   0.0154182
         203    0.300216     0.41432   0.0153526
         204    0.302063     0.41377   0.0152872
         205    0.303878    0.413234    0.015222
         206    0.305658    0.412712    0.015157
         207    0.307404    0.412203   0.0150924
         208    0.309116    0.411707   0.0150279
         209    0.310792    0.411224   0.0149638
         210    0.312434    0.410754   0.0148999
         211     0.31404    0.410296   0.0148364
         212     0.31561    0.409849   0.0147731
         213    0.317145    0.409414   0.0147101
         214    0.318645     0.40899   0.0146475
         215    0.320109    0.408576   0.0145852
         216    0.321537    0.408173   0.0145233
         217     0.32293     0.40778   0.0144616
         218    0.324287    0.407397   0.0144004
         219    0.325608    0.407024   0.0143395
         220    0.326895     0.40666   0.0142789
         221    0.328147    0.406304   0.0142187
         222    0.329365    0.405958   0.0141589
         223    0.330549     0.40562   0.0140994
         224    0.331699     0.40529   0.0140404
         225    0.332816    0.404968   0.0139816
         226    0.333899    0.404653   0.0139233
         227    0.334951    0.404346   0.0138654
         228     0.33597    0.404046   0.0138078
         229    0.336959    0.403753   0.0137506
         230    0.337916    0.403467   0.0136938
         231    0.338843    0.403187   0.0136374
         232    0.339741    0.402914   0.0135813
         233     0.34061    0.402646   0.0135257
         234    0.341452    0.402385   0.0134704
         235    0.342266    0.402129   0.0134155
         236    0.343053    0.401879    0.013361
         237    0.343814    0.401634   0.0133069
         238    0.344549    0.401394   0.0132531
         239     0.34526    0.401159   0.0131998
         240    0.345946    0.400929   0.0131468
         241     0.34661    0.400704   0.0130941
         242    0.347251    0.400483   0.0130419
         243     0.34787    0.400266     0.01299
         244    0.348469    0.400054   0.0129385
         245    0.349047    0.399846   0.0128874
         246    0.349607    0.399641   0.0128366
         247    0.350148    0.399441   0.0127862
         248    0.350671    0.399244   0.0127362
         249    0.351178    0.399051   0.0126865
         250    0.351669    0.398862   0.0126371
         251    0.352145    0.398676   0.0125882
         252    0.352607    0.398493   0.0125395
         253    0.353056    0.398313   0.0124913
         254    0.353493    0.398137   0.0124433
         255    0.353919    0.397963   0.0123957
         256    0.354334    0.397793   0.0123485
         257    0.354739    0.397626   0.0123016
         258    0.355135    0.397461    0.012255
         259    0.355523    0.397299   0.0122088
         260    0.355904     0.39714   0.0121628
         261    0.356279    0.396983   0.0121172
         262    0.356648    0.396829    0.012072
         263    0.357011    0.396678    0.012027
         264    0.357371    0.396529   0.0119824
         265    0.357727    0.396382   0.0119381
         266     0.35808    0.396238   0.0118941
         267    0.358432    0.396097   0.0118504
         268    0.358783    0.395958    0.011807
         269    0.359133    0.395821   0.0117639
         270    0.359484    0.395686   0.0117211
         271    0.359836    0.395554   0.0116785
         272     0.36019    0.395424   0.0116363
         273    0.360547    0.395296   0.0115944
         274    0.360908    0.395171   0.0115528
         275    0.361273    0.395047   0.0115114
         276    0.361643    0.394926   0.0114704
         277    0.362018    0.394808   0.0114296
         278      0.3624    0.394691    0.011389
         279    0.362787    0.394577   0.0113488
         280    0.363181    0.394464   0.0113088
         281    0.363583    0.394355   0.0112691
         282    0.363993    0.394247   0.0112297
         283    0.364412    0.394141   0.0111905
         284    0.364839    0.394038   0.0111515
         285    0.365275    0.393937   0.0111129
         286    0.365721    0.393839   0.0110745
         287    0.366177    0.393742   0.0110363
         288    0.366644    0.393648   0.0109984
         289    0.367122    0.393556   0.0109607
         290    0.367612    0.393467   0.0109233
         291    0.368113     0.39338   0.0108861
         292    0.368626    0.393295   0.0108491
         293    0.369152    0.393213   0.0108124
         294     0.36969    0.393133   0.0107759
         295    0.370241    0.393055   0.0107397
         296    0.370806     0.39298   0.0107037
         297    0.371384    0.392907   0.0106679
         298    0.371976    0.392837   0.0106323
         299    0.372582    0.392769    0.010597
         300    0.373203    0.392704   0.0105618
         301    0.373838    0.392641   0.0105269
         302    0.374488    0.392581   0.0104922
         303    0.375153    0.392524   0.0104578
         304    0.375833    0.392469   0.0104235
         305    0.376527    0.392417   0.0103895
         306    0.377237    0.392367   0.0103556
         307    0.377961     0.39232    0.010322
         308    0.378699    0.392276   0.0102886
         309    0.379451    0.392234   0.0102554
         310    0.380217    0.392195   0.0102224
         311    0.380998    0.392159   0.0101896
         312    0.381793    0.392126    0.010157
         313    0.382601    0.392096   0.0101246
         314    0.383423    0.392068   0.0100924
         315    0.384258    0.392043   0.0100603
         316    0.385107    0.392021   0.0100285
         317    0.385969    0.392002  0.00999691
         318    0.386846    0.391986  0.00996549
         319    0.387735    0.391973  0.00993426
         320    0.388638    0.391962  0.00990322
         321    0.389553    0.391955  0.00987237
         322     0.39048     0.39195  0.00984171
         323    0.391418    0.391949  0.00981124
         324    0.392367     0.39195  0.00978096
         325    0.393328    0.391954  0.00975087
         326    0.394298    0.391961  0.00972096
         327    0.395279    0.391972  0.00969124
         328    0.396268    0.391985   0.0096617
         329    0.397266    0.392001  0.00963235
         330    0.398274     0.39202  0.00960318
         331     0.39929    0.392042  0.00957419
         332    0.400314    0.392067  0.00954538
         333    0.401345    0.392094  0.00951676
         334    0.402382    0.392125  0.00948832
         335    0.403425    0.392159  0.00946005
         336    0.404474    0.392196  0.00943197
         337    0.405528    0.392235  0.00940406
         338    0.406586    0.392278  0.00937634
         339    0.407648    0.392323  0.00934879
         340    0.408713    0.392371  0.00932142
         341     0.40978    0.392422  0.00929422
         342    0.410849    0.392476   0.0092672
         343    0.411919    0.392533  0.00924036
         344     0.41299    0.392592  0.00921369
         345    0.414062    0.392654  0.00918719
         346    0.415133    0.392719  0.00916087
         347    0.416204    0.392787  0.00913472
         348    0.417273    0.392857  0.00910874
         349     0.41834    0.392931  0.00908293
         350    0.419403    0.393006  0.00905729
         351    0.420464    0.393084  0.00903183
         352    0.421521    0.393165  0.00900653
         353    0.422573    0.393248   0.0089814
         354    0.423621    0.393334  0.00895644
         355    0.424663    0.393423  0.00893165
         356    0.425699    0.393513  0.00890702
         357    0.426729    0.393606  0.00888255
         358    0.427752    0.393702  0.00885825
         359    0.428767    0.393799  0.00883412
         360    0.429773    0.393899  0.00881014
         361     0.43077    0.394001  0.00878633
         362    0.431757    0.394106  0.00876268
         363    0.432734    0.394212  0.00873918
         364    0.433701    0.394321  0.00871585
         365    0.434657    0.394431  0.00869267
         366    0.435601    0.394544  0.00866965
         367    0.436533    0.394658  0.00864678
         368    0.437452    0.394774  0.00862407
         369    0.438357    0.394892   0.0086015
         370    0.439248    0.395012  0.00857909
         371    0.440124    0.395134  0.00855683
         372    0.440985    0.395257  0.00853471
         373     0.44183    0.395382  0.00851275
         374     0.44266    0.395508  0.00849092
         375    0.443472    0.395636  0.00846924
         376    0.444268    0.395766  0.00844771
         377    0.445045    0.395896  0.00842631
         378    0.445805    0.396028  0.00840505
         379    0.446547    0.396162  0.00838393
         380     0.44727    0.396296  0.00836295
         381    0.447974    0.396432   0.0083421
         382    0.448658    0.396568  0.00832138
         383    0.449322    0.396706  0.00830079
         384    0.449966    0.396845  0.00828034
         385    0.450589    0.396985     0.00826
         386     0.45119    0.397125   0.0082398
         387    0.451771    0.397266  0.00821972
         388     0.45233    0.397408  0.00819976
         389    0.452868    0.397551  0.00817992
         390    0.453383    0.397694   0.0081602
         391    0.453875    0.397837  0.00814059
         392    0.454344    0.397982   0.0081211
         393     0.45479    0.398126  0.00810172
         394    0.455212    0.398271  0.00808246
         395    0.455612    0.398416   0.0080633
         396    0.455988    0.398562  0.00804425
         397    0.456339    0.398707   0.0080253
         398    0.456666    0.398853  0.00800646
         399    0.456969    0.398998  0.00798771
         400    0.457248    0.399144  0.00796907
         401    0.457502     0.39929  0.00795053
         402    0.457729    0.399435  0.00793208
         403    0.457932     0.39958  0.00791373
         404    0.458109    0.399725  0.00789546
         405     0.45826     0.39987  0.00787729
         406    0.458385    0.400014  0.00785921
         407    0.458486    0.400157  0.00784121
         408     0.45856      0.4003   0.0078233
         409    0.458607    0.400443  0.00780547
         410    0.458627    0.400585  0.00778772
         411    0.458621    0.400726  0.00777005
         412    0.458589    0.400867  0.00775246
         413     0.45853    0.401006  0.00773495
         414    0.458444    0.401145  0.00771751
         415    0.458331    0.401283  0.00770014
         416    0.458191     0.40142  0.00768285
         417    0.458024    0.401555  0.00766562
         418     0.45783     0.40169  0.00764847
         419    0.457608    0.401823  0.00763138
         420     0.45736    0.401956  0.00761435
         421    0.457085    0.402087  0.00759739
         422    0.456783    0.402216  0.00758049
         423    0.456455    0.402344  0.00756366
         424      0.4561    0.402471  0.00754688
         425    0.455719    0.402596  0.00753016
         426     0.45531     0.40272   0.0075135
         427    0.454876    0.402842   0.0074969
         428    0.454415    0.402963  0.00748035
         429    0.453927    0.403082  0.00746386
         430    0.453413    0.403199  0.00744742
         431    0.452874    0.403314  0.00743103
         432    0.452308    0.403427   0.0074147
         433    0.451715    0.403539  0.00739841
         434    0.451097    0.403648  0.00738217
         435    0.450454    0.403756  0.00736599
         436    0.449786    0.403862  0.00734985
         437    0.449093    0.403965  0.00733376
         438    0.448376    0.404067  0.00731772
         439    0.447635    0.404166  0.00730172
         440    0.446869    0.404263  0.00728577
         441    0.446081    0.404358  0.00726987
         442    0.445269     0.40445  0.00725401
         443    0.444435     0.40454   0.0072382
         444    0.443577    0.404628  0.00722243
         445    0.442697    0.404714   0.0072067
         446    0.441794    0.404797  0.00719102
         447     0.44087    0.404878  0.00717539
         448    0.439924    0.404956   0.0071598
         449    0.438957    0.405032  0.00714425
         450    0.437971    0.405105  0.00712875
         451    0.436966    0.405176   0.0071133
         452    0.435942    0.405244  0.00709789
         453    0.434899    0.405309  0.00708252
         454    0.433839    0.405372   0.0070672
         455    0.432761    0.405432  0.00705192
         456    0.431666     0.40549  0.00703669
         457    0.430555    0.405545  0.00702151
         458    0.429428    0.405597  0.00700637
         459    0.428285    0.405646  0.00699128
         460    0.427129    0.405693  0.00697624
         461    0.425959    0.405737  0.00696124
         462    0.424776    0.405778   0.0069463
         463    0.423581    0.405816   0.0069314
         464    0.422373    0.405852  0.00691655
         465    0.421155    0.405885  0.00690176
         466    0.419925    0.405915  0.00688701
         467    0.418686    0.405942  0.00687232
         468    0.417438    0.405967  0.00685768
         469    0.416182    0.405989  0.00684309
         470     0.41492    0.406008  0.00682856
         471    0.413652    0.406024  0.00681408
         472    0.412378    0.406038  0.00679966
         473    0.411101    0.406048  0.00678529
         474    0.409821    0.406056  0.00677098
         475    0.408538    0.406061  0.00675673
         476    0.407253    0.406064  0.00674253
         477    0.405967    0.406064   0.0067284
         478    0.404681    0.406061  0.00671432
         479    0.403396    0.406055  0.00670031
         480    0.402112    0.406047  0.00668635
         481    0.400831    0.406036  0.00667246
         482    0.399552    0.406023  0.00665863
         483    0.398278    0.406007  0.00664486
         484    0.397009    0.405988  0.00663116
         485    0.395746    0.405967  0.00661752
         486    0.394489    0.405943  0.00660395
         487    0.393241    0.405917  0.00659044
         488    0.392002    0.405889    0.006577
         489    0.390773    0.405858  0.00656362
         490    0.389555    0.405825  0.00655031
         491    0.388349    0.405789  0.00653706
         492    0.387155    0.405751  0.00652389
         493    0.385975    0.405711  0.00651078
         494    0.384809    0.405669  0.00649774
         495    0.383658    0.405624  0.00648476
         496    0.382524    0.405578  0.00647185
         497    0.381408    0.405529  0.00645901
         498     0.38031    0.405478  0.00644624
         499    0.379231    0.405426  0.00643354
         500    0.378171    0.405371   0.0064209
         501    0.377133    0.405315  0.00640833
         502    0.376116    0.405257  0.00639583
         503    0.375122    0.405197   0.0063834
         504    0.374152    0.405135  0.00637103
         505    0.373205    0.405072  0.00635873
         506    0.372284    0.405007  0.00634649
         507    0.371388    0.404941  0.00633432
         508    0.370518    0.404873  0.00632221
         509    0.369673    0.404804  0.00631017
         510    0.368856    0.404734  0.00629819
         511    0.368065    0.404662  0.00628627
         512    0.367303    0.404589  0.00627442
         513    0.366569    0.404515  0.00626263
         514    0.365865    0.404439  0.00625089
         515     0.36519    0.404363  0.00623922
         516    0.364546    0.404286  0.00622761
         517    0.363932    0.404208  0.00621605
         518    0.363349    0.404129  0.00620455
         519    0.362797     0.40405  0.00619311
         520    0.362277    0.403969  0.00618172
         521    0.361788    0.403888  0.00617038
         522    0.361331    0.403807   0.0061591
         523    0.360905    0.403725  0.00614787
         524    0.360511    0.403642  0.00613669
         525    0.360149    0.403559  0.00612556
         526    0.359819    0.403476  0.00611448
         527    0.359521    0.403393  0.00610345
         528    0.359256    0.403309  0.00609246
         529    0.359023    0.403225  0.00608152
         530    0.358822    0.403142  0.00607062
         531    0.358653    0.403058  0.00605977
         532    0.358515    0.402974  0.00604895
         533     0.35841    0.402891  0.00603818
         534    0.358336    0.402807  0.00602745
         535    0.358292    0.402724  0.00601676
         536     0.35828    0.402641  0.00600611
         537    0.358297    0.402558  0.00599549
         538    0.358344    0.402476  0.00598491
         539    0.358421    0.402395  0.00597436
         540    0.358526    0.402313  0.00596385
         541    0.358661    0.402233  0.00595337
         542    0.358824    0.402153  0.00594293
         543    0.359013    0.402073  0.00593251
         544     0.35923    0.401994  0.00592213
         545    0.359474    0.401916  0.00591178
         546    0.359743    0.401839  0.00590146
         547    0.360037    0.401763  0.00589116
         548    0.360355    0.401687   0.0058809
         549    0.360697    0.401612  0.00587066
         550    0.361062    0.401539  0.00586045
         551    0.361449    0.401466  0.00585026
         552    0.361856    0.401394  0.00584011
         553    0.362284    0.401323  0.00582997
         554    0.362731    0.401254  0.00581987
         555    0.363198    0.401185  0.00580978
         556    0.363683    0.401118  0.00579973
         557    0.364185    0.401051  0.00578969
         558    0.364704    0.400986  0.00577968
         559    0.365238    0.400922   0.0057697
         560    0.365787     0.40086  0.00575974
         561    0.366349    0.400798   0.0057498
         562    0.366924    0.400738  0.00573988
         563    0.367511    0.400679  0.00572999
         564    0.368109    0.400621  0.00572012
         565    0.368717    0.400565  0.00571028
         566    0.369333    0.400509  0.00570045
         567    0.369959    0.400456  0.00569065
         568    0.370593    0.400403  0.00568088
         569    0.371234    0.400352  0.00567113
         570    0.371881    0.400302   0.0056614
         571    0.372533    0.400253  0.00565169
         572    0.373191    0.400206  0.00564201
         573    0.373852     0.40016  0.00563235
         574    0.374516    0.400115  0.00562271
         575    0.375182    0.400072   0.0056131
         576     0.37585     0.40003  0.00560352
         577    0.376518    0.399989  0.00559395
         578    0.377186     0.39995  0.00558441
         579    0.377854    0.399911   0.0055749
         580    0.378521    0.399874  0.00556541
         581    0.379186    0.399839  0.00555594
         582    0.379849    0.399805   0.0055465
         583    0.380511    0.399771  0.00553709
         584     0.38117     0.39974   0.0055277
         585    0.381825    0.399709  0.00551833
         586    0.382478     0.39968    0.005509
         587    0.383126    0.399651  0.00549968
         588     0.38377    0.399624   0.0054904
         589     0.38441    0.399599  0.00548114
         590    0.385045    0.399574   0.0054719
         591    0.385675     0.39955  0.00546269
         592      0.3863    0.399528  0.00545351
         593    0.386919    0.399507  0.00544436
         594    0.387532    0.399487  0.00543523
         595     0.38814    0.399467  0.00542613
         596    0.388742    0.399449  0.00541705
         597    0.389338    0.399433    0.005408
         598    0.389929    0.399417  0.00539898
         599    0.390514    0.399402  0.00538999
         600    0.391092    0.399388  0.00538103
         601    0.391665    0.399375  0.00537209
         602    0.392231    0.399363  0.00536318
         603    0.392792    0.399352  0.00535429
         604    0.393348    0.399342  0.00534544
         605    0.393898    0.399333  0.00533661
         606    0.394442    0.399325  0.00532781
         607    0.394981    0.399318  0.00531904
         608    0.395516    0.399312  0.00531029
         609    0.396045    0.399307  0.00530158
         610    0.396569    0.399302  0.00529289
         611     0.39709    0.399298  0.00528423
         612    0.397605    0.399296  0.00527559
         613    0.398117    0.399294  0.00526699
         614    0.398625    0.399293  0.00525841
         615     0.39913    0.399292  0.00524986
         616    0.399632    0.399293  0.00524134
         617     0.40013    0.399294  0.00523284
         618    0.400626    0.399296  0.00522437
         619    0.401119    0.399299  0.00521593
         620    0.401609    0.399303  0.00520752
         621    0.402097    0.399308  0.00519914
         622    0.402584    0.399313  0.00519078
         623    0.403069    0.399319  0.00518245
         624    0.403554    0.399326  0.00517415
         625    0.404037    0.399333  0.00516588
         626     0.40452    0.399342  0.00515764
         627    0.405003    0.399351  0.00514942
         628    0.405486     0.39936  0.00514123
         629     0.40597    0.399371  0.00513306
         630    0.406455    0.399382  0.00512493
         631    0.406942    0.399394  0.00511682
         632    0.407429    0.399407  0.00510874
         633    0.407919     0.39942  0.00510069
         634     0.40841    0.399434  0.00509266
         635    0.408903    0.399449  0.00508466
         636    0.409398    0.399465  0.00507669
         637    0.409896    0.399481  0.00506875
         638    0.410397    0.399498  0.00506083
         639    0.410901    0.399516  0.00505295
         640    0.411408    0.399535  0.00504508
         641    0.411919    0.399554  0.00503725
         642    0.412433    0.399574  0.00502944
         643     0.41295    0.399595  0.00502167
         644    0.413471    0.399617  0.00501391
         645    0.413995    0.399639  0.00500619
         646    0.414523    0.399662  0.00499849
         647    0.415054    0.399686  0.00499082
         648     0.41559     0.39971  0.00498318
         649     0.41613    0.399736  0.00497557
         650    0.416673    0.399762  0.00496798
         651     0.41722    0.399788  0.00496042
         652    0.417771    0.399816  0.00495289
         653    0.418326    0.399844  0.00494539
         654    0.418886    0.399873  0.00493791
         655     0.41945    0.399903  0.00493046
         656    0.420017    0.399934  0.00492304
         657    0.420587    0.399965  0.00491565
         658     0.42116    0.399998  0.00490829
         659    0.421737    0.400031  0.00490095
         660    0.422317    0.400064  0.00489364
         661    0.422899    0.400099  0.00488636
         662    0.423485    0.400134   0.0048791
         663    0.424073     0.40017  0.00487188
         664    0.424663    0.400207  0.00486468
         665    0.425256    0.400245  0.00485751
         666    0.425849    0.400283  0.00485037
         667    0.426444    0.400323  0.00484326
         668    0.427041    0.400363  0.00483617
         669    0.427637    0.400403  0.00482911
         670    0.428235    0.400445  0.00482209
         671    0.428832    0.400487  0.00481508
         672    0.429429     0.40053  0.00480811
         673    0.430025    0.400574  0.00480117
         674    0.430621    0.400619  0.00479425
         675    0.431216    0.400664  0.00478736
         676    0.431807     0.40071   0.0047805
         677    0.432396    0.400757  0.00477367
         678    0.432982    0.400804  0.00476687
         679    0.433565    0.400853  0.00476009
         680    0.434143    0.400902  0.00475334
         681    0.434718    0.400951  0.00474662
         682    0.435288    0.401002  0.00473993
         683    0.435854    0.401053  0.00473326
         684    0.436414    0.401104  0.00472663
         685    0.436968    0.401157  0.00472001
         686    0.437515     0.40121  0.00471343
         687    0.438055    0.401263  0.00470688
         688    0.438588    0.401318  0.00470035
         689    0.439113    0.401372  0.00469385
         690     0.43963    0.401428  0.00468737
         691    0.440139    0.401484  0.00468092
         692    0.440639    0.401541   0.0046745
         693    0.441129    0.401598   0.0046681
         694    0.441609    0.401655  0.00466173
         695    0.442079    0.401713  0.00465539
         696    0.442537    0.401772  0.00464907
         697    0.442984    0.401831  0.00464277
         698     0.44342    0.401891  0.00463651
         699    0.443844    0.401951  0.00463026
         700    0.444255    0.402011  0.00462404
         701    0.444653    0.402072  0.00461784
         702    0.445038    0.402133  0.00461167
         703     0.44541    0.402195  0.00460552
         704    0.445768    0.402257   0.0045994
         705    0.446111    0.402319  0.00459329
         706    0.446439    0.402381  0.00458721
         707    0.446753    0.402444  0.00458115
         708    0.447052    0.402507  0.00457512
         709    0.447337     0.40257   0.0045691
         710    0.447606    0.402634   0.0045631
         711    0.447859    0.402697  0.00455713
         712    0.448097    0.402761  0.00455118
         713    0.448319    0.402825  0.00454524
         714    0.448524    0.402889  0.00453933
         715    0.448714    0.402953  0.00453343
         716    0.448887    0.403017  0.00452755
         717    0.449044    0.403082  0.00452169
         718    0.449184    0.403146  0.00451585
         719    0.449308     0.40321  0.00451003
         720    0.449415    0.403274  0.00450422
         721    0.449506    0.403338  0.00449843
         722    0.449581    0.403402  0.00449265
         723    0.449639    0.403466  0.00448689
         724    0.449682     0.40353  0.00448115
         725    0.449709    0.403594  0.00447542
         726    0.449722    0.403657  0.00446971
         727    0.449718    0.403721  0.00446401
         728    0.449699    0.403784  0.00445833
         729    0.449663    0.403847  0.00445265
         730    0.449612    0.403909    0.004447
         731    0.449546    0.403972  0.00444135
         732    0.449465    0.404034  0.00443572
         733    0.449369    0.404096   0.0044301
         734     0.44926    0.404157  0.00442449
         735    0.449136    0.404219  0.00441889
